NOC,Team,Year,Sport,Golds,Silvers,Bronzes,None,Medals
ROT,Qatar,2000,Swimming,0,0,0,1,0
ROT,Qatar,2000,Table Tennis,0,0,0,1,0
ROT,Qatar,2000,Weightlifting,0,0,0,2,0
ROT,Qatar,2004,Athletics,0,0,0,9,0
ROT,Qatar,2004,Shooting,0,0,0,2,0
ROT,Qatar,2004,Swimming,0,0,0,1,0
ROT,Qatar,2004,Weightlifting,0,0,1,1,1
ROT,Qatar,2008,Archery,0,0,0,1,0
ROT,Qatar,2008,Athletics,0,0,0,9,0
ROT,Qatar,2008,Fencing,0,0,0,1,0
ROT,Qatar,2008,Shooting,0,0,0,1,0
ROT,Qatar,2008,Swimming,0,0,0,1,0
ROT,Qatar,2008,Taekwondo,0,0,0,1,0
ROT,Qatar,2012,Athletics,0,1,1,3,2
ROT,Qatar,2012,Shooting,0,0,1,4,1
ROT,Qatar,2012,Swimming,0,0,0,2,0
ROT,Qatar,2012,Table Tennis,0,0,0,1,0
ROT,Qatar,2016,Athletics,0,1,0,7,1
ROT,Qatar,2016,Beach Volleyball,0,0,0,1,0
ROT,Qatar,2016,Boxing,0,0,0,2,0
ROT,Qatar,2016,Equestrianism,0,0,0,2,0
ROT,Qatar,2016,Handball,0,0,0,1,0
ROT,Qatar,2016,Judo,0,0,0,1,0
ROT,Qatar,2016,Shooting,0,0,0,1,0
ROT,Qatar,2016,Swimming,0,0,0,2,0
ROT,Qatar,2016,Table Tennis,0,0,0,1,0
ROT,Qatar,2016,Weightlifting,0,0,0,1,0
ROT,Quando Quando,2008,Equestrianism,0,0,0,1,0
ROT,Rambo,2008,Equestrianism,0,0,0,1,0
ROT,Ravel,2008,Equestrianism,0,0,0,1,0
ROT,Refugee Olympic Athletes,2016,Athletics,0,0,1,5,1
ROT,Refugee Olympic Athletes,2016,Judo,0,0,0,2,0
ROT,Refugee Olympic Athletes,2016,Swimming,0,0,0,4,0
ROT,Relampago,2008,Equestrianism,0,1,0,0,1
ROU,Romania,1976,Athletics,0,0,1,13,1
ROU,Romania,1976,Boxing,0,2,4,5,6
ROU,Romania,1976,Canoeing,1,0,2,8,3
ROU,Romania,1976,Fencing,0,0,1,7,1
ROU,Romania,1976,Gymnastics,3,2,3,13,8
ROU,Romania,1976,Handball,0,0,0,2,0
ROU,Romania,1976,Rowing,0,1,1,4,2
ROU,Romania,1976,Shooting,0,0,0,5,0
ROU,Romania,1976,Water Polo,0,0,1,0,1
ROU,Romania,1976,Weightlifting,0,0,0,1,0
ROU,Romania,1976,Wrestling,0,3,3,13,6
ROU,Romania,1980,Archery,0,0,0,2,0
ROU,Romania,1980,Athletics,0,0,0,14,0
ROU,Romania,1980,Boxing,0,0,2,9,2
ROU,Romania,1980,Canoeing,0,2,2,7,4
ROU,Romania,1980,Cycling,0,0,0,1,0
ROU,Romania,1980,Diving,0,0,0,3,0
ROU,Romania,1980,Equestrianism,0,0,1,2,1
ROU,Romania,1980,Fencing,0,0,1,8,1
ROU,Romania,1980,Gymnastics,2,3,2,13,7
ROU,Romania,1980,Handball,0,0,1,0,1
ROU,Romania,1980,Judo,1,0,0,7,1
ROU,Romania,1980,Modern Pentathlon,0,0,0,2,0
ROU,Romania,1980,Rowing,1,0,2,6,3
ROU,Romania,1980,Sailing,0,0,0,3,0
ROU,Romania,1980,Shooting,1,0,0,4,1
ROU,Romania,1980,Swimming,0,0,0,10,0
ROU,Romania,1980,Volleyball,0,0,1,1,1
ROU,Romania,1980,Water Polo,0,1,0,0,1
ROU,Romania,1980,Weightlifting,0,0,0,8,0
ROU,Romania,1980,Wrestling,1,1,2,16,4
ROU,Romania,1984,Athletics,3,2,3,3,8
ROU,Romania,1984,Boxing,0,0,1,5,1
ROU,Romania,1984,Canoeing,1,1,1,9,3
ROU,Romania,1984,Fencing,0,1,2,2,3
ROU,Romania,1984,Gymnastics,4,2,2,11,8
ROU,Romania,1984,Handball,0,0,0,1,0
ROU,Romania,1984,Judo,0,0,2,1,2
ROU,Romania,1984,Rhythmic Gymnastics,0,0,0,1,0
ROU,Romania,1984,Rowing,6,2,0,1,8
ROU,Romania,1984,Shooting,0,1,0,6,1
ROU,Romania,1984,Swimming,0,0,1,3,1
ROU,Romania,1984,Weightlifting,2,5,2,1,9
ROU,Romania,1984,Wrestling,2,1,3,6,6
ROU,Romania,1988,Athletics,1,1,0,4,2
ROU,Romania,1988,Boxing,1,0,0,2,1
ROU,Romania,1988,Canoeing,0,1,0,6,1
ROU,Romania,1988,Fencing,0,1,0,0,1
ROU,Romania,1988,Gymnastics,3,3,4,12,10
ROU,Romania,1988,Rowing,1,3,2,3,6
ROU,Romania,1988,Shooting,1,0,0,4,1
ROU,Romania,1988,Swimming,0,1,1,9,2
ROU,Romania,1988,Weightlifting,0,1,0,3,1
ROU,Romania,1988,Wrestling,0,0,0,4,0
ROU,Romania,1992,Athletics,0,1,0,18,1
ROU,Romania,1992,Badminton,0,0,0,1,0
ROU,Romania,1992,Boxing,0,0,1,4,1
ROU,Romania,1992,Canoeing,0,0,0,12,0
ROU,Romania,1992,Diving,1,0,1,3,2
ROU,Romania,1992,Fencing,0,1,1,4,2
ROU,Romania,1992,Gymnastics,2,1,2,13,5
ROU,Romania,1992,Handball,0,1,0,0,1
ROU,Romania,1992,Judo,1,0,0,5,1
ROU,Romania,1992,Modern Pentathlon,0,0,0,1,0
ROU,Romania,1992,Rhythmic Gymnastics,0,0,0,1,0
ROU,Romania,1992,Rowing,2,3,1,5,6
ROU,Romania,1992,Shooting,0,0,0,8,0
ROU,Romania,1992,Swimming,0,0,0,18,0
ROU,Romania,1992,Table Tennis,0,0,0,2,0
ROU,Romania,1992,Tennis,0,0,0,4,0
ROU,Romania,1992,Weightlifting,0,0,1,5,1
ROU,Romania,1992,Wrestling,0,1,1,10,2
ROU,Romania,1996,Athletics,0,1,0,19,1
ROU,Romania,1996,Boxing,0,0,2,4,2
ROU,Romania,1996,Canoeing,0,0,1,9,1
ROU,Romania,1996,Diving,1,0,1,2,2
ROU,Romania,1996,Fencing,1,1,1,4,3
ROU,Romania,1996,Gymnastics,1,4,4,13,9
ROU,Romania,1996,Judo,0,0,0,5,0
ROU,Romania,1996,Modern Pentathlon,0,0,0,1,0
ROU,Romania,1996,Rhythmic Gymnastics,0,0,0,1,0
ROU,Romania,1996,Rowing,2,0,0,6,2
ROU,Romania,1996,Sailing,0,0,0,2,0
ROU,Romania,1996,Shooting,0,0,0,4,0
ROU,Romania,1996,Swimming,0,0,0,23,0
ROU,Romania,1996,Table Tennis,0,0,0,3,0
ROU,Romania,1996,Tennis,0,0,0,3,0
ROU,Romania,1996,Water Polo,0,0,0,1,0
ROU,Romania,1996,Weightlifting,0,0,1,3,1
ROU,Romania,1996,Wrestling,0,0,0,10,0
ROU,Romania,2000,Athletics,1,2,2,18,5
ROU,Romania,2000,Boxing,0,1,1,8,2
ROU,Romania,2000,Canoeing,0,0,2,9,2
ROU,Romania,2000,Diving,1,0,0,2,1
ROU,Romania,2000,Fencing,0,0,0,3,0
ROU,Romania,2000,Gymnastics,3,2,1,13,6
ROU,Romania,2000,Handball,0,0,1,1,1
ROU,Romania,2000,Judo,0,0,1,6,1
ROU,Romania,2000,Modern Pentathlon,0,0,0,1,0
ROU,Romania,2000,Rowing,3,0,0,4,3
ROU,Romania,2000,Shooting,0,1,1,3,2
ROU,Romania,2000,Swimming,2,1,1,18,4
ROU,Romania,2000,Table Tennis,0,0,0,3,0
ROU,Romania,2000,Tennis,0,0,0,3,0
ROU,Romania,2000,Weightlifting,0,1,0,4,1
ROU,Romania,2000,Wrestling,0,0,0,5,0
ROU,Romania,2004,Athletics,0,2,1,14,3
ROU,Romania,2004,Boxing,0,1,1,2,2
ROU,Romania,2004,Canoeing,0,0,0,7,0
ROU,Romania,2004,Cycling,1,0,0,1,1
ROU,Romania,2004,Diving,0,0,0,1,0
ROU,Romania,2004,Equestrianism,1,0,0,0,1
ROU,Romania,2004,Fencing,0,0,0,5,0
ROU,Romania,2004,Gymnastics,4,2,3,12,9
ROU,Romania,2004,Judo,1,0,0,4,1
ROU,Romania,2004,Rowing,3,0,0,2,3
ROU,Romania,2004,Shooting,0,0,0,3,0
ROU,Romania,2004,Swimming,1,0,1,11,2
ROU,Romania,2004,Table Tennis,0,0,0,3,0
ROU,Romania,2004,Tennis,0,0,0,2,0
ROU,Romania,2004,Weightlifting,0,0,0,6,0
ROU,Romania,2004,Wrestling,0,0,0,5,0
ROU,Romania,2008,Archery,0,0,0,1,0
ROU,Romania,2008,Athletics,1,0,0,13,1
ROU,Romania,2008,Boxing,0,0,0,2,0
ROU,Romania,2008,Canoeing,0,0,0,4,0
ROU,Romania,2008,Diving,0,0,0,2,0
ROU,Romania,2008,Fencing,0,1,1,3,2
ROU,Romania,2008,Gymnastics,1,0,1,12,2
ROU,Romania,2008,Handball,0,0,0,1,0
ROU,Romania,2008,Judo,1,0,0,1,1
ROU,Romania,2008,Rowing,1,0,0,2,1
ROU,Romania,2008,Shooting,0,0,0,5,0
ROU,Romania,2008,Swimming,0,0,0,13,0
ROU,Romania,2008,Table Tennis,0,0,0,3,0
ROU,Romania,2008,Tennis,0,0,0,2,0
ROU,Romania,2008,Weightlifting,0,0,0,4,0
ROU,Romania,2008,Wrestling,0,0,0,8,0
ROU,Romania,2012,Athletics,0,0,0,16,0
ROU,Romania,2012,Boxing,0,0,0,2,0
ROU,Romania,2012,Canoeing,0,0,0,5,0
ROU,Romania,2012,Cycling,0,0,0,1,0
ROU,Romania,2012,Fencing,0,1,1,4,2
ROU,Romania,2012,Gymnastics,1,1,1,12,3
ROU,Romania,2012,Judo,0,2,0,4,2
ROU,Romania,2012,Rowing,0,0,0,3,0
ROU,Romania,2012,Shooting,0,0,1,1,1
ROU,Romania,2012,Swimming,0,0,0,7,0
ROU,Romania,2012,Table Tennis,0,0,0,2,0
ROU,Romania,2012,Tennis,0,0,0,4,0
ROU,Romania,2012,Water Polo,0,0,0,1,0
ROU,Romania,2012,Weightlifting,0,1,1,2,2
ROU,Romania,2012,Wrestling,0,0,0,2,0
ROU,Romania,2016,Athletics,0,0,0,13,0
ROU,Romania,2016,Boxing,0,0,0,1,0
ROU,Romania,2016,Cycling,0,0,0,1,0
ROU,Romania,2016,Fencing,1,0,0,3,1
ROU,Romania,2016,Gymnastics,0,0,0,9,0
ROU,Romania,2016,Handball,0,0,0,1,0
ROU,Romania,2016,Judo,0,0,0,4,0
ROU,Romania,2016,Rhythmic Gymnastics,0,0,0,1,0
ROU,Romania,2016,Rowing,0,0,1,4,1
ROU,Romania,2016,Shooting,0,0,0,1,0
ROU,Romania,2016,Swimming,0,0,1,5,1
ROU,Romania,2016,Table Tennis,0,0,0,3,0
ROU,Romania,2016,Tennis,0,0,0,4,0
ROU,Romania,2016,Weightlifting,0,0,0,4,0
ROU,Romania,2016,Wrestling,0,0,1,4,1
RUS,Russia,1996,Archery,0,0,0,4,0
RUS,Russia,1996,Athletics,4,6,1,38,11
RUS,Russia,1996,Badminton,0,0,0,5,0
RUS,Russia,1996,Basketball,0,0,0,1,0
RUS,Russia,1996,Boxing,1,0,2,6,3
RUS,Russia,1996,Canoeing,0,0,1,8,1
RUS,Russia,1996,Cycling,1,1,0,11,2
RUS,Russia,1996,Diving,0,1,0,4,1
RUS,Russia,1996,Fencing,3,2,1,6,6
RUS,Russia,1996,Gymnastics,3,2,2,12,7
RUS,Russia,1996,Handball,0,0,0,1,0
RUS,Russia,1996,Judo,0,0,0,13,0
RUS,Russia,1996,Modern Pentathlon,1,0,0,1,1
RUS,Russia,1996,Rhythmic Gymnastics,0,1,0,2,1
RUS,Russia,1996,Rowing,0,0,0,6,0
RUS,Russia,1996,Sailing,0,1,1,6,2
RUS,Russia,1996,Shooting,3,2,2,11,7
RUS,Russia,1996,Swimming,4,2,2,24,8
RUS,Russia,1996,Synchronized Swimming,0,0,0,1,0
RUS,Russia,1996,Table Tennis,0,0,0,4,0
RUS,Russia,1996,Tennis,0,0,0,3,0
RUS,Russia,1996,Volleyball,0,0,1,1,1
RUS,Russia,1996,Water Polo,0,0,0,1,0
RUS,Russia,1996,Weightlifting,3,1,0,4,4
RUS,Russia,1996,Wrestling,5,1,2,12,8
RUS,Russia,2000,Archery,0,0,0,3,0
RUS,Russia,2000,Athletics,3,4,6,44,13
RUS,Russia,2000,Badminton,0,0,0,2,0
RUS,Russia,2000,Basketball,0,1,0,1,1
RUS,Russia,2000,Beach Volleyball,0,0,0,1,0
RUS,Russia,2000,Boxing,2,2,2,6,6
RUS,Russia,2000,Canoeing,0,1,0,9,1
RUS,Russia,2000,Cycling,1,1,2,11,4
RUS,Russia,2000,Diving,2,2,1,5,5
RUS,Russia,2000,Equestrianism,0,1,1,1,2
RUS,Russia,2000,Fencing,3,1,1,7,5
RUS,Russia,2000,Gymnastics,5,4,6,11,15
RUS,Russia,2000,Handball,0,0,0,1,0
RUS,Russia,2000,Judo,0,1,3,6,4
RUS,Russia,2000,Modern Pentathlon,0,1,1,1,2
RUS,Russia,2000,Rhythmic Gymnastics,1,0,1,1,2
RUS,Russia,2000,Rowing,0,0,1,5,1
RUS,Russia,2000,Sailing,0,0,0,7,0
RUS,Russia,2000,Shooting,1,3,2,14,6
RUS,Russia,2000,Swimming,0,1,1,31,2
RUS,Russia,2000,Synchronized Swimming,1,0,0,1,1
RUS,Russia,2000,Table Tennis,0,0,1,1,1
RUS,Russia,2000,Taekwondo,0,1,0,1,1
RUS,Russia,2000,Tennis,1,2,0,3,3
RUS,Russia,2000,Trampolining,1,0,0,1,1
RUS,Russia,2000,Triathlon,0,0,0,1,0
RUS,Russia,2000,Volleyball,1,1,0,0,2
RUS,Russia,2000,Water Polo,1,0,1,0,2
RUS,Russia,2000,Weightlifting,0,1,2,5,3
RUS,Russia,2000,Wrestling,6,2,1,7,9
RUS,Russia,2004,Archery,0,0,0,3,0
RUS,Russia,2004,Athletics,6,7,6,41,19
RUS,Russia,2004,Badminton,0,0,0,1,0
RUS,Russia,2004,Basketball,0,0,0,1,0
RUS,Russia,2004,Boxing,3,0,3,5,6
RUS,Russia,2004,Canoeing,0,0,2,7,2
RUS,Russia,2004,Cycling,3,1,1,12,5
RUS,Russia,2004,Diving,0,2,2,6,4
RUS,Russia,2004,Equestrianism,0,0,0,2,0
RUS,Russia,2004,Fencing,1,0,2,7,3
RUS,Russia,2004,Gymnastics,0,1,3,12,4
RUS,Russia,2004,Handball,1,0,0,0,1
RUS,Russia,2004,Judo,0,2,3,6,5
RUS,Russia,2004,Modern Pentathlon,0,1,1,1,2
RUS,Russia,2004,Rhythmic Gymnastics,1,1,0,1,2
RUS,Russia,2004,Rowing,1,1,1,4,3
RUS,Russia,2004,Sailing,0,0,0,8,0
RUS,Russia,2004,Shooting,3,3,2,15,8
RUS,Russia,2004,Swimming,0,1,0,26,1
RUS,Russia,2004,Synchronized Swimming,1,0,1,0,2
RUS,Russia,2004,Table Tennis,1,0,1,3,2
RUS,Russia,2004,Taekwondo,0,1,1,1,2
RUS,Russia,2004,Tennis,1,0,0,3,1
RUS,Russia,2004,Trampolining,0,0,1,1,1
RUS,Russia,2004,Triathlon,0,0,0,2,0
RUS,Russia,2004,Volleyball,1,1,0,0,2
RUS,Russia,2004,Water Polo,0,0,0,2,0
RUS,Russia,2004,Weightlifting,0,2,4,2,6
RUS,Russia,2004,Wrestling,4,2,4,9,10
RUS,Russia,2008,Archery,1,0,1,3,2
RUS,Russia,2008,Athletics,6,5,6,43,17
RUS,Russia,2008,Badminton,0,1,0,1,1
RUS,Russia,2008,Basketball,0,0,1,1,1
RUS,Russia,2008,Beach Volleyball,0,0,0,2,0
RUS,Russia,2008,Boxing,2,0,1,8,3
RUS,Russia,2008,Canoeing,1,1,1,8,3
RUS,Russia,2008,Cycling,0,1,3,13,4
RUS,Russia,2008,Diving,0,3,2,4,5
RUS,Russia,2008,Equestrianism,0,0,0,3,0
RUS,Russia,2008,Fencing,1,0,0,7,1
RUS,Russia,2008,Gymnastics,0,0,1,13,1
RUS,Russia,2008,Handball,1,1,0,1,2
RUS,Russia,2008,Judo,0,0,0,13,0
RUS,Russia,2008,Modern Pentathlon,0,0,0,2,0
RUS,Russia,2008,Rhythmic Gymnastics,1,0,0,2,1
RUS,Russia,2008,Rowing,0,0,1,3,1
RUS,Russia,2008,Sailing,0,0,0,7,0
RUS,Russia,2008,Shooting,0,2,2,15,4
RUS,Russia,2008,Swimming,1,1,2,31,4
RUS,Russia,2008,Synchronized Swimming,1,0,0,1,1
RUS,Russia,2008,Table Tennis,0,0,1,2,1
RUS,Russia,2008,Tennis,1,1,1,4,3
RUS,Russia,2008,Trampolining,1,0,0,1,1
RUS,Russia,2008,Triathlon,0,0,0,2,0
RUS,Russia,2008,Volleyball,1,0,0,1,1
RUS,Russia,2008,Water Polo,0,0,0,1,0
RUS,Russia,2008,Weightlifting,0,4,2,3,6
RUS,Russia,2008,Wrestling,6,3,1,8,10
RUS,Russia,2012,Archery,0,0,0,2,0
RUS,Russia,2012,Athletics,8,5,5,41,18
RUS,Russia,2012,Badminton,0,1,1,3,2
RUS,Russia,2012,Basketball,0,0,0,2,0
RUS,Russia,2012,Beach Volleyball,1,0,0,1,1
RUS,Russia,2012,Boxing,1,2,3,4,6
RUS,Russia,2012,Canoeing,1,0,1,13,2
RUS,Russia,2012,Cycling,0,0,2,13,2
RUS,Russia,2012,Diving,1,1,1,5,3
RUS,Russia,2012,Equestrianism,0,0,0,2,0
RUS,Russia,2012,Fencing,0,2,1,9,3
RUS,Russia,2012,Gymnastics,1,3,4,10,8
RUS,Russia,2012,Handball,0,0,0,1,0
RUS,Russia,2012,Judo,2,1,1,8,4
RUS,Russia,2012,Modern Pentathlon,0,0,0,2,0
RUS,Russia,2012,Rhythmic Gymnastics,1,1,0,1,2
RUS,Russia,2012,Rowing,0,0,0,2,0
RUS,Russia,2012,Sailing,0,0,0,7,0
RUS,Russia,2012,Shooting,0,1,1,15,2
RUS,Russia,2012,Swimming,0,2,2,29,4
RUS,Russia,2012,Synchronized Swimming,2,0,0,0,2
RUS,Russia,2012,Table Tennis,0,0,0,3,0
RUS,Russia,2012,Taekwondo,0,0,2,2,2
RUS,Russia,2012,Tennis,1,1,1,4,3
RUS,Russia,2012,Trampolining,1,0,0,1,1
RUS,Russia,2012,Triathlon,0,0,1,1,1
RUS,Russia,2012,Volleyball,1,0,0,1,1
RUS,Russia,2012,Water Polo,0,0,0,1,0
RUS,Russia,2012,Weightlifting,0,4,1,3,5
RUS,Russia,2012,Wrestling,3,2,5,6,10
RUS,Russia,2016,Archery,0,1,0,1,1
RUS,Russia,2016,Athletics,0,0,0,1,0
RUS,Russia,2016,Badminton,0,0,1,2,1
RUS,Russia,2016,Beach Volleyball,0,0,0,2,0
RUS,Russia,2016,Boxing,1,0,2,8,3
RUS,Russia,2016,Canoeing,0,0,2,10,2
RUS,Russia,2016,Cycling,0,2,1,11,3
RUS,Russia,2016,Diving,1,0,0,5,1
RUS,Russia,2016,Equestrianism,0,0,1,3,1
RUS,Russia,2016,Fencing,4,2,2,6,8
RUS,Russia,2016,Golf,0,0,0,1,0
RUS,Russia,2016,Gymnastics,2,4,3,11,9
RUS,Russia,2016,Handball,0,0,0,1,0
RUS,Russia,2016,Judo,1,0,1,10,2
RUS,Russia,2016,Modern Pentathlon,0,0,0,2,0
RUS,Russia,2016,Rhythmic Gymnastics,1,1,0,1,2
RUS,Russia,2016,Rowing,0,0,0,1,0
RUS,Russia,2016,Sailing,0,0,1,4,1
RUS,Russia,2016,Shooting,0,2,2,15,4
RUS,Russia,2016,Swimming,0,3,2,31,5
RUS,Russia,2016,Synchronized Swimming,1,0,0,1,1
RUS,Russia,2016,Table Tennis,0,0,0,2,0
RUS,Russia,2016,Taekwondo,1,0,0,2,1
RUS,Russia,2016,Tennis,1,0,0,3,1
RUS,Russia,2016,Trampolining,0,0,0,2,0
RUS,Russia,2016,Triathlon,0,0,1,1,1
RUS,Russia,2016,Volleyball,0,1,0,1,1
RUS,Russia,2016,Water Polo,0,0,0,1,0
RUS,Russia,2016,Wrestling,4,3,2,8,9
RWA,Rwanda,1984,Athletics,0,0,0,6,0
RWA,Rwanda,1988,Athletics,0,0,0,7,0
RWA,Rwanda,1992,Athletics,0,0,0,7,0
RWA,Rwanda,1992,Cycling,0,0,0,1,0
RWA,Rwanda,1996,Athletics,0,0,0,4,0
RWA,Rwanda,2000,Athletics,0,0,0,3,0
RWA,Rwanda,2000,Swimming,0,0,0,2,0
RWA,Rwanda,2004,Athletics,0,0,0,3,0
RWA,Rwanda,2004,Swimming,0,0,0,2,0
RWA,Rwanda,2008,Athletics,0,0,0,2,0
RWA,Rwanda,2008,Swimming,0,0,0,2,0
RWA,Rwanda,2012,Athletics,0,0,0,3,0
RWA,Rwanda,2012,Cycling,0,0,0,1,0
RWA,Rwanda,2012,Judo,0,0,0,1,0
RWA,Rwanda,2012,Swimming,0,0,0,2,0
RWA,Rwanda,2016,Athletics,0,0,0,3,0
RWA,Rwanda,2016,Cycling,0,0,0,2,0
RWA,Rwanda,2016,Swimming,0,0,0,2,0
SKN,Saint Kitts and Nevis,1996,Athletics,0,0,0,5,0
SKN,Saint Kitts and Nevis,2000,Athletics,0,0,0,4,0
SKN,Saint Kitts and Nevis,2004,Athletics,0,0,0,2,0
SKN,Saint Kitts and Nevis,2008,Athletics,0,0,0,5,0
SKN,Saint Kitts and Nevis,2012,Athletics,0,0,0,3,0
SKN,Saint Kitts and Nevis,2016,Athletics,0,0,0,4,0
LCA,Saint Lucia,1996,Athletics,0,0,0,4,0
LCA,Saint Lucia,1996,Sailing,0,0,0,1,0
LCA,Saint Lucia,2000,Athletics,0,0,0,3,0
LCA,Saint Lucia,2000,Swimming,0,0,0,2,0
LCA,Saint Lucia,2004,Athletics,0,0,0,1,0
LCA,Saint Lucia,2004,Swimming,0,0,0,1,0
LCA,Saint Lucia,2008,Athletics,0,0,0,3,0
LCA,Saint Lucia,2008,Swimming,0,0,0,1,0
LCA,Saint Lucia,2012,Athletics,0,0,0,2,0
LCA,Saint Lucia,2012,Sailing,0,0,0,1,0
LCA,Saint Lucia,2012,Swimming,0,0,0,1,0
LCA,Saint Lucia,2016,Athletics,0,0,0,2,0
LCA,Saint Lucia,2016,Sailing,0,0,0,1,0
LCA,Saint Lucia,2016,Swimming,0,0,0,1,0
VIN,Saint Vincent and the Grenadines,1988,Athletics,0,0,0,6,0
VIN,Saint Vincent and the Grenadines,1992,Athletics,0,0,0,5,0
VIN,Saint Vincent and the Grenadines,1996,Athletics,0,0,0,6,0
VIN,Saint Vincent and the Grenadines,2000,Athletics,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2000,Swimming,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2004,Athletics,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2004,Swimming,0,0,0,1,0
VIN,Saint Vincent and the Grenadines,2008,Athletics,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2012,Athletics,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2012,Swimming,0,0,0,1,0
VIN,Saint Vincent and the Grenadines,2016,Athletics,0,0,0,2,0
VIN,Saint Vincent and the Grenadines,2016,Swimming,0,0,0,2,0
SAM,Samoa,1984,Athletics,0,0,0,3,0
SAM,Samoa,1984,Boxing,0,0,0,4,0
SAM,Samoa,1984,Weightlifting,0,0,0,2,0
SAM,Samoa,1988,Athletics,0,0,0,1,0
SAM,Samoa,1988,Boxing,0,0,0,7,0
SAM,Samoa,1988,Weightlifting,0,0,0,1,0
SAM,Samoa,1988,Wrestling,0,0,0,2,0
SAM,Samoa,1992,Boxing,0,0,0,3,0
SAM,Samoa,1992,Weightlifting,0,0,0,2,0
SAM,Samoa,1996,Athletics,0,0,0,2,0
SAM,Samoa,1996,Boxing,0,0,0,2,0
SAM,Samoa,1996,Weightlifting,0,0,0,1,0
SAM,Samoa,2000,Boxing,0,0,0,1,0
SAM,Samoa,2000,Cycling,0,0,0,1,0
SAM,Samoa,2000,Judo,0,0,0,1,0
SAM,Samoa,2000,Weightlifting,0,0,0,1,0
SAM,Samoa,2000,Wrestling,0,0,0,1,0
SAM,Samoa,2004,Athletics,0,0,0,2,0
SAM,Samoa,2004,Weightlifting,0,0,0,1,0
SAM,Samoa,2008,Archery,0,0,0,1,0
SAM,Samoa,2008,Athletics,0,0,0,2,0
SAM,Samoa,2008,Boxing,0,0,0,1,0
SAM,Samoa,2008,Canoeing,0,0,0,2,0
SAM,Samoa,2008,Weightlifting,0,0,0,1,0
SAM,Samoa,2012,Archery,0,0,0,1,0
SAM,Samoa,2012,Athletics,0,0,0,1,0
SAM,Samoa,2012,Canoeing,0,0,0,2,0
SAM,Samoa,2012,Judo,0,0,0,1,0
SAM,Samoa,2012,Taekwondo,0,0,0,2,0
SAM,Samoa,2012,Weightlifting,0,0,0,2,0
SAM,Samoa,2016,Athletics,0,0,0,2,0
SAM,Samoa,2016,Canoeing,0,0,0,2,0
SAM,Samoa,2016,Judo,0,0,0,1,0
SAM,Samoa,2016,Swimming,0,0,0,2,0
SAM,Samoa,2016,Weightlifting,0,0,0,2,0
SMR,San Marino,1976,Athletics,0,0,0,2,0
SMR,San Marino,1976,Cycling,0,0,0,1,0
SMR,San Marino,1976,Shooting,0,0,0,4,0
SMR,San Marino,1980,Athletics,0,0,0,1,0
SMR,San Marino,1980,Cycling,0,0,0,1,0
SMR,San Marino,1980,Judo,0,0,0,2,0
SMR,San Marino,1980,Shooting,0,0,0,5,0
SMR,San Marino,1980,Weightlifting,0,0,0,1,0
SMR,San Marino,1984,Athletics,0,0,0,2,0
SMR,San Marino,1984,Cycling,0,0,0,1,0
SMR,San Marino,1984,Gymnastics,0,0,0,7,0
SMR,San Marino,1984,Judo,0,0,0,2,0
SMR,San Marino,1984,Sailing,0,0,0,1,0
SMR,San Marino,1984,Shooting,0,0,0,6,0
SMR,San Marino,1984,Swimming,0,0,0,7,0
SMR,San Marino,1988,Athletics,0,0,0,2,0
SMR,San Marino,1988,Judo,0,0,0,3,0
SMR,San Marino,1988,Sailing,0,0,0,1,0
SMR,San Marino,1988,Shooting,0,0,0,1,0
SMR,San Marino,1988,Swimming,0,0,0,4,0
SMR,San Marino,1988,Weightlifting,0,0,0,1,0
SMR,San Marino,1992,Archery,0,0,0,1,0
SMR,San Marino,1992,Athletics,0,0,0,4,0
SMR,San Marino,1992,Cycling,0,0,0,1,0
SMR,San Marino,1992,Judo,0,0,0,1,0
SMR,San Marino,1992,Shooting,0,0,0,2,0
SMR,San Marino,1992,Swimming,0,0,0,5,0
SMR,San Marino,1992,Tennis,0,0,0,1,0
SMR,San Marino,1996,Archery,0,0,0,1,0
SMR,San Marino,1996,Athletics,0,0,0,1,0
SMR,San Marino,1996,Judo,0,0,0,1,0
SMR,San Marino,1996,Sailing,0,0,0,1,0
SMR,San Marino,1996,Shooting,0,0,0,2,0
SMR,San Marino,1996,Swimming,0,0,0,1,0
SMR,San Marino,2000,Athletics,0,0,0,1,0
SMR,San Marino,2000,Shooting,0,0,0,2,0
SMR,San Marino,2000,Swimming,0,0,0,1,0
SMR,San Marino,2004,Athletics,0,0,0,1,0
SMR,San Marino,2004,Shooting,0,0,0,2,0
SMR,San Marino,2004,Swimming,0,0,0,2,0
SMR,San Marino,2008,Athletics,0,0,0,1,0
SMR,San Marino,2008,Shooting,0,0,0,1,0
SMR,San Marino,2008,Swimming,0,0,0,2,0
SMR,San Marino,2012,Archery,0,0,0,1,0
SMR,San Marino,2012,Athletics,0,0,0,1,0
SMR,San Marino,2012,Shooting,0,0,0,1,0
SMR,San Marino,2012,Swimming,0,0,0,1,0
SMR,San Marino,2016,Athletics,1,0,0,0,1
