,Year,Summer,Games,Host,NOC,Team,Names,Females,Sports,Events,Medals,Golds,Silvers,Bronzes,Athletes per Event
4470,2004,1,2004 Summer,0,FSM,Federated States of Micronesia,5,2,3,5,0,0,0,0,1.0
4471,2004,1,2004 Summer,0,GAB,Gabon,5,2,3,5,0,0,0,0,1.0
4472,2004,1,2004 Summer,0,GAM,Gambia,2,1,1,3,0,0,0,0,0.667
4473,2004,1,2004 Summer,0,GBR,Great Britain,258,98,24,160,29,9,8,12,1.612
4474,2004,1,2004 Summer,0,GBR,Great Britain-1,4,3,1,2,1,0,1,0,2.0
4475,2004,1,2004 Summer,0,GBR,Great Britain-2,4,3,1,2,0,0,0,0,2.0
4476,2004,1,2004 Summer,0,GBS,Guinea Bissau,3,2,2,3,0,0,0,0,1.0
4477,2004,1,2004 Summer,0,GEO,Georgia,32,6,10,38,4,2,2,0,0.842
4478,2004,1,2004 Summer,0,GEQ,Equatorial Guinea,2,1,1,2,0,0,0,0,1.0
4479,2004,1,2004 Summer,0,GER,Germany,427,187,28,224,48,13,15,20,1.906
4480,2004,1,2004 Summer,0,GER,Germany-1,8,2,3,4,1,0,1,0,2.0
4481,2004,1,2004 Summer,0,GER,Germany-2,8,2,3,4,0,0,0,0,2.0
4482,2004,1,2004 Summer,0,GHA,Ghana,26,3,2,9,0,0,0,0,2.889
4483,2004,1,2004 Summer,1,GRE,Greece,422,207,33,214,16,6,6,4,1.972
4484,2004,1,2004 Summer,1,GRE,Greece-1,2,2,1,1,0,0,0,0,2.0
4485,2004,1,2004 Summer,1,GRE,Greece-2,2,2,1,1,0,0,0,0,2.0
4486,2004,1,2004 Summer,0,GRN,Grenada,5,2,2,5,0,0,0,0,1.0
4487,2004,1,2004 Summer,0,GUA,Guatemala,18,7,8,17,0,0,0,0,1.059
4488,2004,1,2004 Summer,0,GUI,Guinea,3,1,3,4,0,0,0,0,0.75
4489,2004,1,2004 Summer,0,GUM,Guam,4,1,3,4,0,0,0,0,1.0
4490,2004,1,2004 Summer,0,GUY,Guyana,4,2,3,4,0,0,0,0,1.0
4491,2004,1,2004 Summer,0,HAI,Haiti,8,1,4,8,0,0,0,0,1.0
4492,2004,1,2004 Summer,0,HKG,Hong Kong,30,17,10,27,0,0,0,0,1.111
4493,2004,1,2004 Summer,0,HKG,Hong Kong-1,4,2,1,2,0,0,0,0,2.0
4494,2004,1,2004 Summer,0,HKG,Hong Kong-2,4,2,1,2,1,0,1,0,2.0
4495,2004,1,2004 Summer,0,HON,Honduras,5,2,4,5,0,0,0,0,1.0
4496,2004,1,2004 Summer,0,HUN,Hungary,206,88,20,137,17,8,6,3,1.504
4497,2004,1,2004 Summer,0,HUN,Hungary-1,2,2,1,1,0,0,0,0,2.0
4498,2004,1,2004 Summer,0,HUN,Hungary-2,2,2,1,1,0,0,0,0,2.0
4499,2004,1,2004 Summer,0,INA,Indonesia,30,14,14,26,3,1,1,1,1.154
4500,2004,1,2004 Summer,0,INA,Indonesia-1,4,1,1,2,1,0,0,1,2.0
4501,2004,1,2004 Summer,0,INA,Indonesia-2,4,1,1,2,0,0,0,0,2.0
4502,2004,1,2004 Summer,0,IND,India,73,25,14,43,1,0,1,0,1.698
4503,2004,1,2004 Summer,0,IRI,Iran,37,1,10,35,6,2,2,2,1.057
4504,2004,1,2004 Summer,0,IRL,Ireland,46,14,9,31,0,0,0,0,1.484
4505,2004,1,2004 Summer,0,IRQ,Iraq,24,1,7,8,0,0,0,0,3.0
4506,2004,1,2004 Summer,0,ISL,Iceland,26,5,5,20,0,0,0,0,1.3
4507,2004,1,2004 Summer,0,ISR,Israel,36,16,14,41,2,1,0,1,0.878
4508,2004,1,2004 Summer,0,ISV,United States Virgin Islands,6,1,4,9,0,0,0,0,0.667
4509,2004,1,2004 Summer,0,ITA,Italy,363,134,30,174,32,10,11,11,2.086
4510,2004,1,2004 Summer,0,ITA,Italy-1,2,2,1,1,0,0,0,0,2.0
4511,2004,1,2004 Summer,0,ITA,Italy-2,2,2,1,1,0,0,0,0,2.0
4512,2004,1,2004 Summer,0,IVB,British Virgin Islands,1,0,1,1,0,0,0,0,1.0
4513,2004,1,2004 Summer,0,JAM,Jamaica,47,25,4,27,5,2,1,2,1.741
4514,2004,1,2004 Summer,0,JOR,Jordan,8,4,5,8,0,0,0,0,1.0
4515,2004,1,2004 Summer,0,JPN,Japan,300,163,31,166,37,16,9,12,1.807
4516,2004,1,2004 Summer,0,JPN,Japan-1,6,4,3,3,0,0,0,0,2.0
4517,2004,1,2004 Summer,0,JPN,Japan-2,6,4,3,3,0,0,0,0,2.0
4518,2004,1,2004 Summer,0,KAZ,Kazakhstan,114,43,17,95,8,1,4,3,1.2
4519,2004,1,2004 Summer,0,KEN,Kenya,46,24,4,16,7,1,4,2,2.875
4520,2004,1,2004 Summer,0,KGZ,Kyrgyzstan,29,7,9,32,0,0,0,0,0.906
4521,2004,1,2004 Summer,0,KIR,Kiribati,3,1,2,3,0,0,0,0,1.0
4522,2004,1,2004 Summer,0,KOR,South Korea,249,109,25,145,27,8,11,8,1.717
4523,2004,1,2004 Summer,0,KOR,South Korea-1,9,4,2,5,2,0,1,1,1.8
4524,2004,1,2004 Summer,0,KOR,South Korea-2,9,4,2,5,1,1,0,0,1.8
4525,2004,1,2004 Summer,0,KSA,Saudi Arabia,16,0,6,12,0,0,0,0,1.333
4526,2004,1,2004 Summer,0,KUW,Kuwait,11,1,3,9,0,0,0,0,1.222
4527,2004,1,2004 Summer,0,LAO,Laos,5,2,3,5,0,0,0,0,1.0
4528,2004,1,2004 Summer,0,LAT,Latvia,32,10,11,37,4,0,4,0,0.865
4529,2004,1,2004 Summer,0,LBA,Libya,8,2,5,8,0,0,0,0,1.0
4530,2004,1,2004 Summer,0,LBR,Liberia,2,1,1,2,0,0,0,0,1.0
4531,2004,1,2004 Summer,0,LCA,Saint Lucia,2,1,2,2,0,0,0,0,1.0
4532,2004,1,2004 Summer,0,LES,Lesotho,3,2,2,3,0,0,0,0,1.0
4533,2004,1,2004 Summer,0,LIB,Lebanon,5,2,3,5,0,0,0,0,1.0
4534,2004,1,2004 Summer,0,LIE,Liechtenstein,1,0,1,1,0,0,0,0,1.0
4535,2004,1,2004 Summer,0,LTU,Lithuania,59,12,13,44,3,1,2,0,1.341
4536,2004,1,2004 Summer,0,LUX,Luxembourg,10,4,6,10,0,0,0,0,1.0
4537,2004,1,2004 Summer,0,MAD,Madagascar,8,5,5,8,0,0,0,0,1.0
4538,2004,1,2004 Summer,0,MAR,Morocco,55,8,9,28,3,2,1,0,1.964
4539,2004,1,2004 Summer,0,MAS,Malaysia,22,8,11,30,0,0,0,0,0.733
4540,2004,1,2004 Summer,0,MAS,Malaysia-1,2,0,1,1,0,0,0,0,2.0
4541,2004,1,2004 Summer,0,MAS,Malaysia-2,2,0,1,1,0,0,0,0,2.0
4542,2004,1,2004 Summer,0,MAW,Malawi,4,2,2,4,0,0,0,0,1.0
4543,2004,1,2004 Summer,0,MDA,Moldova,33,7,8,31,0,0,0,0,1.065
4544,2004,1,2004 Summer,0,MDV,Maldives,4,2,2,4,0,0,0,0,1.0
4545,2004,1,2004 Summer,0,MEX,Mexico,109,50,20,68,4,0,3,1,1.603
4546,2004,1,2004 Summer,0,MGL,Mongolia,20,7,7,21,1,0,0,1,0.952
4547,2004,1,2004 Summer,0,MKD,Macedonia,10,3,5,14,0,0,0,0,0.714
4548,2004,1,2004 Summer,0,MLI,Mali,21,2,4,6,0,0,0,0,3.5
4549,2004,1,2004 Summer,0,MLT,Malta,7,3,5,7,0,0,0,0,1.0
4550,2004,1,2004 Summer,0,MON,Monaco,3,1,3,3,0,0,0,0,1.0
4551,2004,1,2004 Summer,0,MOZ,Mozambique,4,2,2,4,0,0,0,0,1.0
4552,2004,1,2004 Summer,0,MRI,Mauritius,9,3,5,9,0,0,0,0,1.0
4553,2004,1,2004 Summer,0,MTN,Mauritania,2,1,1,2,0,0,0,0,1.0
4554,2004,1,2004 Summer,0,MYA,Myanmar,2,2,2,2,0,0,0,0,1.0
4555,2004,1,2004 Summer,0,NAM,Namibia,8,1,5,9,0,0,0,0,0.889
4556,2004,1,2004 Summer,0,NCA,Nicaragua,5,3,3,6,0,0,0,0,0.833
4557,2004,1,2004 Summer,0,NED,Netherlands,210,76,22,99,22,4,9,9,2.121
4558,2004,1,2004 Summer,0,NEP,Nepal,6,3,4,6,0,0,0,0,1.0
4559,2004,1,2004 Summer,0,NGR,Nigeria,66,44,10,29,2,0,0,2,2.276
4560,2004,1,2004 Summer,0,NGR,Nigeria-1,4,2,1,2,0,0,0,0,2.0
4561,2004,1,2004 Summer,0,NGR,Nigeria-2,4,2,1,2,0,0,0,0,2.0
4562,2004,1,2004 Summer,0,NIG,Niger,4,1,3,4,0,0,0,0,1.0
4563,2004,1,2004 Summer,0,NOR,Norway,44,13,11,33,6,5,0,1,1.333
4564,2004,1,2004 Summer,0,NOR,Norway-1,4,2,1,2,0,0,0,0,2.0
4565,2004,1,2004 Summer,0,NOR,Norway-2,4,2,1,2,0,0,0,0,2.0
4566,2004,1,2004 Summer,0,NRU,Nauru,3,1,1,3,0,0,0,0,1.0
4567,2004,1,2004 Summer,0,NZL,New Zealand,148,67,18,84,5,3,2,0,1.762
4568,2004,1,2004 Summer,0,OMA,Oman,2,0,2,2,0,0,0,0,1.0
4569,2004,1,2004 Summer,0,PAK,Pakistan,26,2,5,11,0,0,0,0,2.364
4570,2004,1,2004 Summer,0,PAN,Panama,4,1,2,5,0,0,0,0,0.8
4571,2004,1,2004 Summer,0,PAR,Paraguay,22,2,4,6,1,0,1,0,3.667
4572,2004,1,2004 Summer,0,PER,Peru,12,5,10,14,0,0,0,0,0.857
4573,2004,1,2004 Summer,0,PHI,Philippines,16,4,6,21,0,0,0,0,0.762
4574,2004,1,2004 Summer,0,PLE,Palestine,3,1,2,3,0,0,0,0,1.0
4575,2004,1,2004 Summer,0,PLW,Palau,4,2,3,4,0,0,0,0,1.0
4576,2004,1,2004 Summer,0,PNG,Papua New Guinea,4,2,3,6,0,0,0,0,0.667
4577,2004,1,2004 Summer,0,POL,Poland,194,62,21,124,10,3,2,5,1.565
4578,2004,1,2004 Summer,0,POR,Portugal,81,17,16,63,3,0,2,1,1.286
4579,2004,1,2004 Summer,0,PRK,North Korea,36,23,9,34,5,0,4,1,1.059
4580,2004,1,2004 Summer,0,PUR,Puerto Rico,43,11,15,38,0,0,0,0,1.132
4581,2004,1,2004 Summer,0,QAT,Qatar,15,0,4,14,0,0,0,0,1.071
4582,2004,1,2004 Summer,0,ROU,Romania,108,58,16,88,19,8,5,6,1.227
4583,2004,1,2004 Summer,0,RSA,South Africa,106,40,20,68,6,1,3,2,1.559
4584,2004,1,2004 Summer,0,RUS,Russia,443,199,29,232,90,28,26,36,1.909
4585,2004,1,2004 Summer,0,RUS,Russia-1,6,4,2,3,0,0,0,0,2.0
4586,2004,1,2004 Summer,0,RUS,Russia-2,6,4,2,3,0,0,0,0,2.0
4587,2004,1,2004 Summer,0,RWA,Rwanda,5,2,2,5,0,0,0,0,1.0
4588,2004,1,2004 Summer,0,SAM,Samoa,3,1,2,3,0,0,0,0,1.0
4589,2004,1,2004 Summer,0,SCG,Serbia and Montenegro,85,7,14,39,2,0,2,0,2.179
4590,2004,1,2004 Summer,0,SEN,Senegal,15,9,6,17,0,0,0,0,0.882
4591,2004,1,2004 Summer,0,SEY,Seychelles,9,2,7,10,0,0,0,0,0.9
4592,2004,1,2004 Summer,0,SGP,Singapore,15,9,6,15,0,0,0,0,1.0
4593,2004,1,2004 Summer,0,SGP,Singapore-1,2,2,1,1,0,0,0,0,2.0
4594,2004,1,2004 Summer,0,SGP,Singapore-2,2,2,1,1,0,0,0,0,2.0
4595,2004,1,2004 Summer,0,SKN,Saint Kitts and Nevis,2,1,1,2,0,0,0,0,1.0
4596,2004,1,2004 Summer,0,SLE,Sierra Leone,2,1,1,2,0,0,0,0,1.0
4597,2004,1,2004 Summer,0,SLO,Slovenia,78,22,10,65,4,0,1,3,1.2
4598,2004,1,2004 Summer,0,SLO,Slovenia-1,2,2,1,1,0,0,0,0,2.0
4599,2004,1,2004 Summer,0,SLO,Slovenia-2,2,2,1,1,0,0,0,0,2.0
4600,2004,1,2004 Summer,0,SMR,San Marino,5,1,3,5,0,0,0,0,1.0
4601,2004,1,2004 Summer,0,SOL,Solomon Islands,2,1,1,2,0,0,0,0,1.0
4602,2004,1,2004 Summer,0,SOM,Somalia,2,1,1,2,0,0,0,0,1.0
4603,2004,1,2004 Summer,0,SRI,Sri Lanka,7,3,3,8,0,0,0,0,0.875
4604,2004,1,2004 Summer,0,STP,Sao Tome and Principe,2,1,1,2,0,0,0,0,1.0
4605,2004,1,2004 Summer,0,SUD,Sudan,4,1,1,4,0,0,0,0,1.0
4606,2004,1,2004 Summer,0,SUI,Switzerland,94,39,19,82,4,1,1,2,1.146
4607,2004,1,2004 Summer,0,SUI,Switzerland-1,2,0,1,1,0,0,0,0,2.0
4608,2004,1,2004 Summer,0,SUI,Switzerland-2,2,0,1,1,1,0,0,1,2.0
4609,2004,1,2004 Summer,0,SUR,Suriname,4,2,2,4,0,0,0,0,1.0
4610,2004,1,2004 Summer,0,SVK,Slovakia,63,15,14,58,6,2,2,2,1.086
4611,2004,1,2004 Summer,0,SVK,Slovakia-1,2,2,1,1,0,0,0,0,2.0
4612,2004,1,2004 Summer,0,SVK,Slovakia-2,2,2,1,1,0,0,0,0,2.0
4613,2004,1,2004 Summer,0,SWE,Sweden,115,53,20,78,7,4,2,1,1.474
4614,2004,1,2004 Summer,0,SWE,Sweden-2,2,0,1,1,0,0,0,0,2.0
4615,2004,1,2004 Summer,0,SWZ,Swaziland,3,1,2,3,0,0,0,0,1.0
4616,2004,1,2004 Summer,0,SYR,Syria,6,1,5,6,1,0,0,1,1.0
4617,2004,1,2004 Summer,0,TAN,Tanzania,8,2,1,6,0,0,0,0,1.333
4618,2004,1,2004 Summer,0,TGA,Tonga,5,1,4,5,0,0,0,0,1.0
4619,2004,1,2004 Summer,0,THA,Thailand,39,18,13,45,8,3,1,4,0.867
4620,2004,1,2004 Summer,0,THA,Thailand-1,2,0,1,1,0,0,0,0,2.0
4621,2004,1,2004 Summer,0,THA,Thailand-2,2,0,1,1,0,0,0,0,2.0
4622,2004,1,2004 Summer,0,TJK,Tajikistan,9,4,5,9,0,0,0,0,1.0
4623,2004,1,2004 Summer,0,TKM,Turkmenistan,9,3,6,10,0,0,0,0,0.9
4624,2004,1,2004 Summer,0,TLS,Timor Leste,2,1,1,2,0,0,0,0,1.0
4625,2004,1,2004 Summer,0,TOG,Togo,3,1,2,3,0,0,0,0,1.0
4626,2004,1,2004 Summer,0,TPE,Chinese Taipei,88,39,14,52,5,2,2,1,1.692
4627,2004,1,2004 Summer,0,TTO,Trinidad and Tobago,19,9,4,18,1,0,0,1,1.056
4628,2004,1,2004 Summer,0,TUN,Tunisia,54,10,14,37,0,0,0,0,1.459
4629,2004,1,2004 Summer,0,TUR,Turkey,64,20,10,65,11,3,3,5,0.985
4630,2004,1,2004 Summer,0,UAE,United Arab Emirates,4,0,3,5,1,1,0,0,0.8
4631,2004,1,2004 Summer,0,UGA,Uganda,11,2,4,10,0,0,0,0,1.1
4632,2004,1,2004 Summer,0,UKR,Ukraine,239,115,23,175,22,8,5,9,1.366
4633,2004,1,2004 Summer,0,URU,Uruguay,15,2,6,16,0,0,0,0,0.938
4634,2004,1,2004 Summer,0,USA,United States,521,248,30,249,99,35,39,25,2.092
4635,2004,1,2004 Summer,0,USA,United States-1,10,6,3,5,1,1,0,0,2.0
4636,2004,1,2004 Summer,0,USA,United States-2,10,6,3,5,1,0,0,1,2.0
4637,2004,1,2004 Summer,0,UZB,Uzbekistan,69,18,14,71,5,2,1,2,0.972
4638,2004,1,2004 Summer,0,VAN,Vanuatu,2,1,1,2,0,0,0,0,1.0
4639,2004,1,2004 Summer,0,VEN,Venezuela,48,15,15,51,2,0,0,2,0.941
4640,2004,1,2004 Summer,0,VIE,Vietnam,11,5,8,10,0,0,0,0,1.1
4641,2004,1,2004 Summer,0,VIN,Saint Vincent and the Grenadines,3,1,2,3,0,0,0,0,1.0
4642,2004,1,2004 Summer,0,YEM,Yemen,3,0,3,3,0,0,0,0,1.0
4643,2004,1,2004 Summer,0,ZAM,Zambia,6,2,3,6,0,0,0,0,1.0
4644,2004,1,2004 Summer,0,ZIM,Zimbabwe,12,3,4,11,3,1,1,1,1.091
4645,2006,0,2006 Winter,0,ALB,Albania,1,0,1,3,0,0,0,0,0.333
4646,2006,0,2006 Winter,0,ALG,Algeria,2,1,2,3,0,0,0,0,0.667
4647,2006,0,2006 Winter,0,AND,Andorra,3,0,2,7,0,0,0,0,0.429
4648,2006,0,2006 Winter,0,ARG,Argentina,9,4,5,13,0,0,0,0,0.692
4649,2006,0,2006 Winter,0,ARM,Armenia,5,1,3,5,0,0,0,0,1.0
4650,2006,0,2006 Winter,0,AUS,Australia,40,17,10,31,2,1,0,1,1.29
4651,2006,0,2006 Winter,0,AUT,Austria,68,18,12,40,22,8,7,7,1.7
4652,2006,0,2006 Winter,0,AUT,Austria-1,4,0,2,2,1,1,0,0,2.0
4653,2006,0,2006 Winter,0,AUT,Austria-2,4,0,2,2,0,0,0,0,2.0
4654,2006,0,2006 Winter,0,AZE,Azerbaijan,2,1,1,1,0,0,0,0,2.0
4655,2006,0,2006 Winter,0,BEL,Belgium,4,0,3,6,0,0,0,0,0.667
4656,2006,0,2006 Winter,0,BER,Bermuda,1,0,1,1,0,0,0,0,1.0
4657,2006,0,2006 Winter,0,BIH,Bosnia and Herzegovina,6,3,3,9,0,0,0,0,0.667
4658,2006,0,2006 Winter,0,BLR,Belarus,28,14,7,27,1,0,1,0,1.037
4659,2006,0,2006 Winter,0,BRA,Brazil,9,3,4,9,0,0,0,0,1.0
4660,2006,0,2006 Winter,0,BUL,Bulgaria,21,10,8,25,1,0,1,0,0.84
4661,2006,0,2006 Winter,0,CAN,Canada,167,75,14,72,23,7,9,7,2.319
4662,2006,0,2006 Winter,0,CAN,Canada-1,12,4,3,6,1,0,1,0,2.0
4663,2006,0,2006 Winter,0,CAN,Canada-2,12,4,3,6,0,0,0,0,2.0
4664,2006,0,2006 Winter,0,CHI,Chile,9,4,2,10,0,0,0,0,0.9
4665,2006,0,2006 Winter,0,CHN,China,67,35,9,50,9,2,3,4,1.34
4666,2006,0,2006 Winter,0,CHN,China-1,2,1,1,1,1,0,1,0,2.0
4667,2006,0,2006 Winter,0,CHN,China-2,2,1,1,1,0,0,0,0,2.0
4668,2006,0,2006 Winter,0,CHN,China-3,2,1,1,1,1,0,0,1,2.0
4669,2006,0,2006 Winter,0,CRC,Costa Rica,1,0,1,1,0,0,0,0,1.0
4670,2006,0,2006 Winter,0,CRO,Croatia,23,7,6,20,3,1,2,0,1.15
4671,2006,0,2006 Winter,0,CYP,Cyprus,1,0,1,2,0,0,0,0,0.5
4672,2006,0,2006 Winter,0,CZE,Czech Republic,82,20,13,52,4,1,2,1,1.577
4673,2006,0,2006 Winter,0,CZE,Czech Republic-1,2,0,1,1,0,0,0,0,2.0
4674,2006,0,2006 Winter,0,CZE,Czech Republic-2,2,0,1,1,0,0,0,0,2.0
4675,2006,0,2006 Winter,0,DEN,Denmark,4,4,1,1,0,0,0,0,4.0
4676,2006,0,2006 Winter,0,ESP,Spain,16,9,5,15,0,0,0,0,1.067
4677,2006,0,2006 Winter,0,EST,Estonia,26,9,6,28,3,3,0,0,0.929
4678,2006,0,2006 Winter,0,ETH,Ethiopia,1,0,1,1,0,0,0,0,1.0
4679,2006,0,2006 Winter,0,FIN,Finland,90,31,11,36,9,0,6,3,2.5
4680,2006,0,2006 Winter,0,FRA,France,78,30,10,54,9,3,2,4,1.444
4681,2006,0,2006 Winter,0,FRA,France-1,2,1,1,1,0,0,0,0,2.0
4682,2006,0,2006 Winter,0,FRA,France-2,2,1,1,1,0,0,0,0,2.0
4683,2006,0,2006 Winter,0,GBR,Great Britain,39,16,9,30,1,0,1,0,1.3
4684,2006,0,2006 Winter,0,GEO,Georgia,3,1,2,4,0,0,0,0,0.75
4685,2006,0,2006 Winter,0,GER,Germany,133,55,14,65,25,8,11,6,2.046
4686,2006,0,2006 Winter,0,GER,Germany-1,10,3,3,5,4,3,1,0,2.0
4687,2006,0,2006 Winter,0,GER,Germany-2,12,3,3,5,0,0,0,0,2.4
4688,2006,0,2006 Winter,0,GRE,Greece,5,2,3,8,0,0,0,0,0.625
4689,2006,0,2006 Winter,0,HKG,Hong Kong,1,1,1,3,0,0,0,0,0.333
4690,2006,0,2006 Winter,0,HUN,Hungary,19,8,6,22,0,0,0,0,0.864
4691,2006,0,2006 Winter,0,IND,India,4,1,3,5,0,0,0,0,0.8
4692,2006,0,2006 Winter,0,IRI,Iran,2,0,2,3,0,0,0,0,0.667
4693,2006,0,2006 Winter,0,IRL,Ireland,4,1,3,5,0,0,0,0,0.8
4694,2006,0,2006 Winter,0,ISL,Iceland,5,1,1,8,0,0,0,0,0.625
4695,2006,0,2006 Winter,0,ISR,Israel,1,0,1,2,0,0,0,0,0.5
4696,2006,0,2006 Winter,0,ISR,Israel-1,2,1,1,1,0,0,0,0,2.0
4697,2006,0,2006 Winter,0,ISR,Israel-2,2,1,1,1,0,0,0,0,2.0
4698,2006,0,2006 Winter,1,ITA,Italy,159,67,14,74,9,5,0,4,2.149
4699,2006,0,2006 Winter,1,ITA,Italy-1,10,3,3,5,2,0,0,2,2.0
4700,2006,0,2006 Winter,1,ITA,Italy-2,11,3,3,5,0,0,0,0,2.2
4701,2006,0,2006 Winter,0,JPN,Japan,110,52,14,70,1,1,0,0,1.571
4702,2006,0,2006 Winter,0,KAZ,Kazakhstan,55,12,7,33,0,0,0,0,1.667
4703,2006,0,2006 Winter,0,KEN,Kenya,1,0,1,1,0,0,0,0,1.0
4704,2006,0,2006 Winter,0,KGZ,Kyrgyzstan,1,0,1,2,0,0,0,0,0.5
4705,2006,0,2006 Winter,0,KOR,South Korea,40,14,9,37,11,6,3,2,1.081
4706,2006,0,2006 Winter,0,LAT,Latvia,48,8,7,23,1,0,0,1,2.087
4707,2006,0,2006 Winter,0,LAT,Latvia-1,4,0,1,2,0,0,0,0,2.0
4708,2006,0,2006 Winter,0,LAT,Latvia-2,5,0,1,2,0,0,0,0,2.5
4709,2006,0,2006 Winter,0,LIB,Lebanon,3,1,2,7,0,0,0,0,0.429
4710,2006,0,2006 Winter,0,LIE,Liechtenstein,5,2,2,9,0,0,0,0,0.556
4711,2006,0,2006 Winter,0,LTU,Lithuania,7,3,4,13,0,0,0,0,0.538
4712,2006,0,2006 Winter,0,LUX,Luxembourg,1,1,1,1,0,0,0,0,1.0
4713,2006,0,2006 Winter,0,MAD,Madagascar,1,0,1,2,0,0,0,0,0.5
4714,2006,0,2006 Winter,0,MDA,Moldova,6,3,3,8,0,0,0,0,0.75
4715,2006,0,2006 Winter,0,MGL,Mongolia,2,1,1,2,0,0,0,0,1.0
4716,2006,0,2006 Winter,0,MKD,Macedonia,3,1,2,5,0,0,0,0,0.6
4717,2006,0,2006 Winter,0,MON,Monaco,4,1,2,9,0,0,0,0,0.444
4718,2006,0,2006 Winter,0,NED,Netherlands,29,13,4,22,9,3,2,4,1.318
4719,2006,0,2006 Winter,0,NED,Netherlands-1,2,2,1,1,0,0,0,0,2.0
4720,2006,0,2006 Winter,0,NED,Netherlands-2,2,2,1,1,0,0,0,0,2.0
4721,2006,0,2006 Winter,0,NEP,Nepal,1,0,1,1,0,0,0,0,1.0
4722,2006,0,2006 Winter,0,NOR,Norway,67,21,10,47,19,2,8,9,1.426
4723,2006,0,2006 Winter,0,NZL,New Zealand,15,5,5,10,0,0,0,0,1.5
4724,2006,0,2006 Winter,0,POL,Poland,45,16,11,47,2,0,1,1,0.957
4725,2006,0,2006 Winter,0,POR,Portugal,1,0,1,1,0,0,0,0,1.0
4726,2006,0,2006 Winter,0,PRK,North Korea,6,4,2,5,0,0,0,0,1.2
4727,2006,0,2006 Winter,0,ROU,Romania,19,9,7,28,0,0,0,0,0.679
4728,2006,0,2006 Winter,0,ROU,Romania-1,4,0,2,2,0,0,0,0,2.0
4729,2006,0,2006 Winter,0,ROU,Romania-2,4,0,2,2,0,0,0,0,2.0
4730,2006,0,2006 Winter,0,RSA,South Africa,3,0,3,9,0,0,0,0,0.333
4731,2006,0,2006 Winter,0,RUS,Russia,149,68,15,70,19,6,5,8,2.129
4732,2006,0,2006 Winter,0,RUS,Russia-1,10,2,3,5,3,2,1,0,2.0
4733,2006,0,2006 Winter,0,RUS,Russia-2,11,2,3,5,0,0,0,0,2.2
4734,2006,0,2006 Winter,0,RUS,Russia-3,4,2,1,2,0,0,0,0,2.0
4735,2006,0,2006 Winter,0,SCG,Serbia and Montenegro,6,3,4,10,0,0,0,0,0.6
4736,2006,0,2006 Winter,0,SEN,Senegal,1,0,1,3,0,0,0,0,0.333
4737,2006,0,2006 Winter,0,SLO,Slovenia,36,13,9,38,0,0,0,0,0.947
4738,2006,0,2006 Winter,0,SMR,San Marino,1,0,1,1,0,0,0,0,1.0
4739,2006,0,2006 Winter,0,SUI,Switzerland,113,44,12,47,12,5,4,3,2.404
4740,2006,0,2006 Winter,0,SUI,Switzerland-1,6,2,1,3,2,0,0,2,2.0
4741,2006,0,2006 Winter,0,SUI,Switzerland-2,7,2,1,3,0,0,0,0,2.333
4742,2006,0,2006 Winter,0,SVK,Slovakia,58,13,9,38,1,0,1,0,1.526
4743,2006,0,2006 Winter,0,SVK,Slovakia-1,2,0,1,1,0,0,0,0,2.0
4744,2006,0,2006 Winter,0,SWE,Sweden,106,43,9,49,14,7,2,5,2.163
4745,2006,0,2006 Winter,0,THA,Thailand,1,0,1,1,0,0,0,0,1.0
4746,2006,0,2006 Winter,0,TJK,Tajikistan,1,0,1,3,0,0,0,0,0.333
4747,2006,0,2006 Winter,0,TPE,Chinese Taipei,1,0,1,1,0,0,0,0,1.0
4748,2006,0,2006 Winter,0,TUR,Turkey,6,3,3,14,0,0,0,0,0.429
4749,2006,0,2006 Winter,0,UKR,Ukraine,40,18,9,39,1,0,0,1,1.026
4750,2006,0,2006 Winter,0,UKR,Ukraine-1,6,2,2,3,1,0,0,1,2.0
4751,2006,0,2006 Winter,0,UKR,Ukraine-2,6,2,2,3,0,0,0,0,2.0
4752,2006,0,2006 Winter,0,USA,United States,178,78,14,77,23,9,7,7,2.312
4753,2006,0,2006 Winter,0,USA,United States-1,12,4,3,6,2,0,2,0,2.0
4754,2006,0,2006 Winter,0,USA,United States-2,12,4,3,6,0,0,0,0,2.0
4755,2006,0,2006 Winter,0,USA,United States-3,2,1,1,1,0,0,0,0,2.0
4756,2006,0,2006 Winter,0,UZB,Uzbekistan,4,2,2,3,0,0,0,0,1.333
4757,2006,0,2006 Winter,0,VEN,Venezuela,1,0,1,1,0,0,0,0,1.0
4758,2008,1,2008 Summer,0,AFG,Afghanistan,4,1,2,4,1,0,0,1,1.0
4759,2008,1,2008 Summer,0,AHO,Netherlands Antilles,3,0,3,4,0,0,0,0,0.75
4760,2008,1,2008 Summer,0,ALB,Albania,11,4,6,12,0,0,0,0,0.917
4761,2008,1,2008 Summer,0,ALG,Algeria,56,22,12,44,2,0,1,1,1.273
4762,2008,1,2008 Summer,0,AND,Andorra,5,2,4,5,0,0,0,0,1.0
4763,2008,1,2008 Summer,0,ANG,Angola,32,15,6,8,0,0,0,0,4.0
4764,2008,1,2008 Summer,0,ANT,Antigua and Barbuda,5,1,2,5,0,0,0,0,1.0
4765,2008,1,2008 Summer,0,ARG,Argentina,132,53,19,70,6,2,0,4,1.886
4766,2008,1,2008 Summer,0,ARG,Argentina-1,2,0,1,1,0,0,0,0,2.0
